,Make,Variant,Length,GeoRegion,CRS,Price,Year,yscore,vscore,rscore,PredPrice
405,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Europe,France,358056,2012,410693.99129850056,411908.1228806641,434178.18166184187,361866.6111707296
406,Lagoon,Lagoon 500,51.0,Caribbean,Antigua and Barbuda,499000,2012,410693.99129850056,558741.7112153053,403444.0218580762,517102.8391864735
407,Lagoon,Lagoon 500,51.0,Caribbean,Puerto Rico,499000,2012,410693.99129850056,558741.7112153053,392118.382498215,467728.6853782568
408,Lagoon,Lagoon 500,51.0,Caribbean,Netherlands Antilles,465000,2012,410693.99129850056,558741.7112153053,356956.49035156256,467327.417438134
409,Voyage Yachts,Voyage Yachts Voyage 520 DC,52.0,Caribbean,Barbados,675000,2012,410693.99129850056,686297.752928423,418298.498001798,693100.9555740717
410,Nautitech,Nautitech 542,53.5,Europe,Spain,790352,2012,410693.99129850056,857800.8027787082,434391.02807708364,797940.8858110096
411,Leopard,Leopard 39,37.5,Europe,Turkey,364424,2013,460338.2205201887,243242.12967465178,439044.56146387284,362138.0303696995
412,Leopard,Leopard 39,37.5,Europe,Turkey,364125,2013,460338.2205201887,243242.12967465178,439044.56146387284,362138.0303696995
413,Lagoon,Lagoon 39,38.4,Europe,Cyprus,303982,2013,460338.2205201887,266275.47603053367,432776.46045820357,308283.54943514394
414,Lagoon,Lagoon 39,38.4,Europe,Cyprus,303437,2013,460338.2205201887,266275.47603053367,432776.46045820357,308283.54943514394
415,Lagoon,Lagoon 39,38.4,Europe,Italy,297369,2013,460338.2205201887,266275.47603053367,425607.96837693505,311879.3939145047
416,Lagoon,Lagoon 400 S2,39.0,Caribbean,Martinique,285558,2013,460338.2205201887,283053.4720806253,401086.5875061711,273147.7398378059
417,Lagoon,Lagoon 400,39.0,Caribbean,Guadeloupe,278887,2013,460338.2205201887,276135.9073041746,389732.17830631573,280489.9766219291
418,Lagoon,Lagoon 400,39.0,Caribbean,British Virgin Islands,240000,2013,460338.2205201887,276135.9073041746,390530.80521696835,241813.41970183392
419,Lagoon,Lagoon 400,39.0,Europe,Italy,388400,2013,460338.2205201887,276135.9073041746,425607.96837693505,357534.48623214115
420,Lagoon,Lagoon 400,39.0,Europe,Italy,388400,2013,460338.2205201887,276135.9073041746,425607.96837693505,357534.48623214115
421,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Croatia,342763,2013,460338.2205201887,255895.54259221806,404132.1230890648,302053.9706025171
422,Lagoon,Lagoon 400 S2,39.0,Europe,Croatia,340115,2013,460338.2205201887,283053.4720806253,404132.1230890648,307088.87468950293
423,Lagoon,Lagoon 400,39.0,Europe,Croatia,339850,2013,460338.2205201887,276135.9073041746,404132.1230890648,285173.30835695413
424,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,France,328323,2013,460338.2205201887,255895.54259221806,434178.18166184187,317524.9160832992
425,Lagoon,Lagoon 400,39.0,Europe,Greece,321895,2013,460338.2205201887,276135.9073041746,417911.7494374818,323864.4329838275
426,Lagoon,Lagoon 400,39.0,Europe,Greece,321644,2013,460338.2205201887,276135.9073041746,417911.7494374818,323864.4329838275
427,Lagoon,Lagoon 400 S2,39.0,Europe,Croatia,267197,2013,460338.2205201887,283053.4720806253,404132.1230890648,307088.87468950293
428,Lagoon,Lagoon 400,39.0,Europe,Croatia,267025,2013,460338.2205201887,276135.9073041746,404132.1230890648,285173.30835695413
429,Lagoon,Lagoon 400,39.0,Europe,Croatia,267025,2013,460338.2205201887,276135.9073041746,404132.1230890648,285173.30835695413
430,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Croatia,265811,2013,460338.2205201887,255895.54259221806,404132.1230890648,302053.9706025171
431,Lagoon,Lagoon 400,39.0,Europe,Croatia,242507,2013,460338.2205201887,276135.9073041746,404132.1230890648,285173.30835695413
432,Dolphin Ocema,Dolphin Ocema Ocema 42,41.0,Europe,Portugal,273584,2013,460338.2205201887,228352.5136708789,432345.5113023199,248837.97563187339
433,Lagoon,Lagoon 421,42.0,Europe,Greece,423599,2013,460338.2205201887,330530.85717087914,417911.7494374818,356971.1328577484
434,Lagoon,Lagoon 421,42.0,Europe,Turkey,380579,2013,460338.2205201887,330530.85717087914,439044.56146387284,381227.0563483877
435,Dolphin Ocema,Dolphin Ocema Ocema 42,42.0,Europe,Portugal,229900,2013,460338.2205201887,228352.5136708789,432345.5113023199,248837.97563187339
436,Leopard,Leopard 44,42.5,Europe,Greece,302766,2013,460338.2205201887,333814.3017051069,417911.7494374818,320484.3111117628
437,Leopard,Leopard 44,42.5,Europe,Greece,290606,2013,460338.2205201887,333814.3017051069,417911.7494374818,320484.3111117628
438,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Caribbean,Martinique,362911,2013,460338.2205201887,423353.4250403182,401086.5875061711,359683.03493052686
439,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Europe,Italy,534050,2013,460338.2205201887,423353.4250403182,425607.96837693505,522940.47570635757
440,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Europe,Greece,479824,2013,460338.2205201887,423353.4250403182,417911.7494374818,457400.375991777
441,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Europe,Greece,443382,2013,460338.2205201887,423353.4250403182,417911.7494374818,457400.375991777
442,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,Europe,Greece,443019,2013,460338.2205201887,423353.4250403182,417911.7494374818,457400.375991777
443,Lagoon,Lagoon 450,44.6,Europe,Greece,424206,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
444,Lagoon,Lagoon 450,45.8,Caribbean,Panama,540000,2013,460338.2205201887,418298.49800179794,375262.4204878498,461007.4082398227
445,Lagoon,Lagoon 450,45.8,Caribbean,British Virgin Islands,450000,2013,460338.2205201887,418298.49800179794,390530.80521696835,425462.20904016326
446,Lagoon,Lagoon 450F,45.8,Caribbean,British Virgin Islands,449000,2013,460338.2205201887,419387.21138167364,390530.80521696835,438403.78655605554
447,Lagoon,Lagoon 450F,45.8,Caribbean,Martinique,435306,2013,460338.2205201887,419387.21138167364,401086.5875061711,423396.1086308921
448,Lagoon,Lagoon 450,45.8,Caribbean,Bahamas,369000,2013,460338.2205201887,418298.49800179794,333423.09526701574,382307.3630474052
449,Lagoon,Lagoon 450,45.8,Caribbean,Martinique,358056,2013,460338.2205201887,418298.49800179794,401086.5875061711,360104.3806541656
450,Lagoon,Lagoon 450F,45.8,Caribbean,Martinique,347000,2013,460338.2205201887,419387.21138167364,401086.5875061711,423396.1086308921
451,Lagoon,Lagoon 450,45.8,Caribbean,Martinique,345000,2013,460338.2205201887,418298.49800179794,401086.5875061711,360104.3806541656
452,Lagoon,Lagoon 450,45.8,Caribbean,Martinique,345000,2013,460338.2205201887,418298.49800179794,401086.5875061711,360104.3806541656
453,Lagoon,Lagoon 450F,45.8,Europe,Croatia,618603,2013,460338.2205201887,419387.21138167364,404132.1230890648,531524.2005066237
454,Lagoon,Lagoon 450,45.8,Europe,Turkey,534050,2013,460338.2205201887,418298.49800179794,439044.56146387284,522204.57667783677
455,Lagoon,Lagoon 450,45.8,Europe,Greece,528393,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
456,Lagoon,Lagoon 450,45.8,Europe,Greece,527981,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
457,Lagoon,Lagoon 450,45.8,Europe,Turkey,521105,2013,460338.2205201887,418298.49800179794,439044.56146387284,522204.57667783677
458,Lagoon,Lagoon 450,45.8,Europe,Turkey,520184,2013,460338.2205201887,418298.49800179794,439044.56146387284,522204.57667783677
459,Lagoon,Lagoon 450,45.8,Europe,Spain,516246,2013,460338.2205201887,418298.49800179794,434391.02807708364,523951.0392135393
460,Lagoon,Lagoon 450,45.8,Europe,Spain,515844,2013,460338.2205201887,418298.49800179794,434391.02807708364,523951.0392135393
461,Lagoon,Lagoon 450 Owners Version,45.8,Europe,Greece,504610,2013,460338.2205201887,449563.937110174,417911.7494374818,493557.9707156688
462,Lagoon,Lagoon 450F,45.8,Europe,France,462084,2013,460338.2205201887,419387.21138167364,434178.18166184187,460872.87015933444
463,Lagoon,Lagoon 450,45.8,Europe,Italy,461702,2013,460338.2205201887,418298.49800179794,425607.96837693505,432194.5161445199
464,Lagoon,Lagoon 450,45.8,Europe,Croatia,445907,2013,460338.2205201887,418298.49800179794,404132.1230890648,407741.8248669444
465,Lagoon,Lagoon 450,45.8,Europe,Croatia,445006,2013,460338.2205201887,418298.49800179794,404132.1230890648,407741.8248669444
466,Lagoon,Lagoon 450,45.8,Europe,Greece,424536,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
467,Lagoon,Lagoon 450,45.8,Europe,Greece,419177,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
468,Lagoon,Lagoon 450,45.8,Europe,Greece,418330,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
469,Lagoon,Lagoon 450,45.8,Europe,France,400850,2013,460338.2205201887,418298.49800179794,434178.18166184187,425497.3341942397
470,Lagoon,Lagoon 450,45.8,Europe,Croatia,400850,2013,460338.2205201887,418298.49800179794,404132.1230890648,407741.8248669444
471,Lagoon,Lagoon 450,45.8,Europe,France,400537,2013,460338.2205201887,418298.49800179794,434178.18166184187,425497.3341942397
472,Lagoon,Lagoon 450,45.8,Europe,Croatia,400537,2013,460338.2205201887,418298.49800179794,404132.1230890648,407741.8248669444
473,Lagoon,Lagoon 450,45.8,Europe,Greece,383017,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
474,Lagoon,Lagoon 450,45.8,Europe,Greece,382727,2013,460338.2205201887,418298.49800179794,417911.7494374818,424763.3636871299
475,Lagoon,Lagoon 450,45.8,Europe,Croatia,376556,2013,460338.2205201887,418298.49800179794,404132.1230890648,407741.8248669444
476,Lagoon,Lagoon 450,45.8,Europe,Croatia,376262,2013,460338.2205201887,418298.49800179794,404132.1230890648,407741.8248669444
477,Lagoon,Lagoon 450,45.8,USA,Florida,510000,2013,460338.2205201887,418298.49800179794,442094.84568493086,516607.29952225584
478,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Europe,France,473732,2013,460338.2205201887,411908.1228806641,434178.18166184187,472291.75254565675
479,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Europe,France,473362,2013,460338.2205201887,411908.1228806641,434178.18166184187,472291.75254565675
480,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Europe,France,473362,2013,460338.2205201887,411908.1228806641,434178.18166184187,472291.75254565675
481,Leopard,Leopard 48,48.0,Caribbean,British Virgin Islands,479000,2013,460338.2205201887,362589.5037614778,390530.80521696835,431666.3710785054
482,Leopard,Leopard 48,48.0,Caribbean,British Virgin Islands,449000,2013,460338.2205201887,362589.5037614778,390530.80521696835,431666.3710785054
483,Leopard,Leopard 48,48.0,Caribbean,British Virgin Islands,449000,2013,460338.2205201887,362589.5037614778,390530.80521696835,431666.3710785054
484,Leopard,Leopard 48,48.0,Caribbean,British Virgin Islands,419000,2013,460338.2205201887,362589.5037614778,390530.80521696835,431666.3710785054
485,Lagoon,Lagoon 52,52.0,Caribbean,Martinique,838446,2013,460338.2205201887,775617.9815944554,401086.5875061711,846582.8406224299
486,Lagoon,Lagoon 52,52.0,Caribbean,Martinique,836660,2013,460338.2205201887,775617.9815944554,401086.5875061711,846582.8406224299
487,Lagoon,Lagoon 52F,52.0,Europe,Greece,947207,2013,460338.2205201887,725436.1212415542,417911.7494374818,913737.1838363035
488,Lagoon,Lagoon 52F,52.0,Europe,Greece,946725,2013,460338.2205201887,725436.1212415542,417911.7494374818,913737.1838363035
489,Lagoon,Lagoon 52,52.0,Europe,Greece,851149,2013,460338.2205201887,775617.9815944554,417911.7494374818,892456.0442824431
490,Lagoon,Lagoon 52,52.0,Europe,Croatia,802512,2013,460338.2205201887,775617.9815944554,404132.1230890648,810317.2801566193
491,Lagoon,Lagoon 52,52.0,Europe,Croatia,802512,2013,460338.2205201887,775617.9815944554,404132.1230890648,810317.2801566193
492,Lagoon,Lagoon 52F,52.0,Europe,Greece,789136,2013,460338.2205201887,725436.1212415542,417911.7494374818,913737.1838363035
493,Lagoon,Lagoon 52,52.0,USA,Florida,759000,2013,460338.2205201887,775617.9815944554,442094.84568493086,785168.8087785902
494,Nautitech,Nautitech 542,53.5,Caribbean,Saint-Martin,795000,2013,460338.2205201887,857800.8027787082,418108.21455768513,871242.5051489905
495,Leopard,Leopard 39,37.5,Caribbean,Belize,245000,2014,472056.4425875575,243242.12967465178,385859.8818955902,203950.83833659458
496,Leopard,Leopard 39,37.5,Caribbean,British Virgin Islands,110000,2014,472056.4425875575,243242.12967465178,390530.80521696835,125974.39387655654
497,Leopard,Leopard 39,37.5,Caribbean,British Virgin Islands,105000,2014,472056.4425875575,243242.12967465178,390530.80521696835,125974.39387655654
498,Lagoon,Lagoon 380 Owners Version,38.0,Caribbean,Grenada,303138,2014,472056.4425875575,268147.408897927,404131.1852811904,307131.2038400911
499,Lagoon,Lagoon 380,38.0,Caribbean,Martinique,255984,2014,472056.4425875575,216314.90561188976,401086.5875061711,222972.7811497469
500,Lagoon,Lagoon 380,38.0,Caribbean,British Virgin Islands,229000,2014,472056.4425875575,216314.90561188976,390530.80521696835,195920.74634544126
501,Lagoon,Lagoon 380 S2,38.0,Caribbean,Martinique,218725,2014,472056.4425875575,239044.52419486712,401086.5875061711,205084.05919296894
502,Lagoon,Lagoon 380,38.0,Caribbean,Martinique,218259,2014,472056.4425875575,216314.90561188976,401086.5875061711,222972.7811497469
503,Lagoon,Lagoon 380,38.0,Caribbean,Martinique,217261,2014,472056.4425875575,216314.90561188976,401086.5875061711,222972.7811497469
504,Lagoon,Lagoon 39,38.0,USA,Florida,264000,2014,472056.4425875575,266275.47603053367,442094.84568493086,308266.9687552613
505,Lagoon,Lagoon 39,38.4,Europe,Greece,388554,2014,472056.4425875575,266275.47603053367,417911.7494374818,355335.1265778596
506,Lagoon,Lagoon 39,38.4,Europe,France,334042,2014,472056.4425875575,266275.47603053367,434178.18166184187,323702.08316060825
507,Lagoon,Lagoon 39,38.4,Europe,Portugal,327968,2014,472056.4425875575,266275.47603053367,432345.5113023199,321787.3262453093
508,Lagoon,Lagoon 39,38.4,Europe,Portugal,327712,2014,472056.4425875575,266275.47603053367,432345.5113023199,321787.3262453093
509,Lagoon,Lagoon 39,38.4,Europe,Turkey,315263,2014,472056.4425875575,266275.47603053367,439044.56146387284,315203.7230512757
510,Lagoon,Lagoon 39,38.4,Europe,Croatia,260208,2014,472056.4425875575,266275.47603053367,404132.1230890648,290063.40784783196
511,Lagoon,Lagoon 39,38.4,Europe,Spain,241536,2014,472056.4425875575,266275.47603053367,434391.02807708364,278888.85182816297
512,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Caribbean,Grenada,345000,2014,472056.4425875575,255895.54259221806,404131.1852811904,306483.07533233316
513,Lagoon,Lagoon 400,39.0,Caribbean,Guadeloupe,269000,2014,472056.4425875575,276135.9073041746,389732.17830631573,280163.49770770955
514,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Caribbean,Martinique,235251,2014,472056.4425875575,255895.54259221806,401086.5875061711,226060.73917101338
515,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Caribbean,Martinique,234982,2014,472056.4425875575,255895.54259221806,401086.5875061711,226060.73917101338
516,Lagoon,Lagoon 400,39.0,Europe,Greece,361697,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
517,Lagoon,Lagoon 400,39.0,Europe,Greece,358056,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
518,Lagoon,Lagoon 400 S2,39.0,Europe,Greece,333996,2014,472056.4425875575,283053.4720806253,417911.7494374818,329072.8543627903
519,Lagoon,Lagoon 400,39.0,Europe,Greece,333781,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
520,Lagoon,Lagoon 400,39.0,Europe,Greece,333781,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
521,Lagoon,Lagoon 400 S2,39.0,Europe,Greece,327923,2014,472056.4425875575,283053.4720806253,417911.7494374818,329072.8543627903
522,Lagoon,Lagoon 400 S2,39.0,Europe,Greece,327923,2014,472056.4425875575,283053.4720806253,417911.7494374818,329072.8543627903
523,Lagoon,Lagoon 400 S2,39.0,Europe,Malta,327923,2014,472056.4425875575,283053.4720806253,436409.94702272664,334381.5215647626
524,Lagoon,Lagoon 400 S2,39.0,Europe,Greece,327923,2014,472056.4425875575,283053.4720806253,417911.7494374818,329072.8543627903
525,Lagoon,Lagoon 400 S2,39.0,Europe,Greece,327923,2014,472056.4425875575,283053.4720806253,417911.7494374818,329072.8543627903
526,Lagoon,Lagoon 400,39.0,Europe,Greece,327712,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
527,Lagoon,Lagoon 400,39.0,Europe,Greece,327712,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
528,Lagoon,Lagoon 400,39.0,Europe,Malta,327712,2014,472056.4425875575,276135.9073041746,436409.94702272664,330248.44237519865
529,Lagoon,Lagoon 400,39.0,Europe,Greece,327712,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
530,Lagoon,Lagoon 400,39.0,Europe,Greece,327712,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
531,Lagoon,Lagoon 400,39.0,Europe,Greece,327712,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
532,Lagoon,Lagoon 400,39.0,Europe,France,321644,2014,472056.4425875575,276135.9073041746,434178.18166184187,320327.79321144975
533,Lagoon,Lagoon 400 S2,39.0,Europe,France,315778,2014,472056.4425875575,283053.4720806253,434178.18166184187,323938.33090427855
534,Lagoon,Lagoon 400 S2,39.0,Europe,France,315778,2014,472056.4425875575,283053.4720806253,434178.18166184187,323938.33090427855
535,Lagoon,Lagoon 400,39.0,Europe,France,315575,2014,472056.4425875575,276135.9073041746,434178.18166184187,320327.79321144975
536,Lagoon,Lagoon 400,39.0,Europe,France,315575,2014,472056.4425875575,276135.9073041746,434178.18166184187,320327.79321144975
537,Lagoon,Lagoon 400,39.0,Europe,France,315575,2014,472056.4425875575,276135.9073041746,434178.18166184187,320327.79321144975
538,Lagoon,Lagoon 400,39.0,Europe,Greece,309506,2014,472056.4425875575,276135.9073041746,417911.7494374818,329335.7600288284
539,Fountaine Pajot,Fountaine Pajot Lipari 41,39.0,Europe,Italy,267522,2014,472056.4425875575,255895.54259221806,425607.96837693505,280118.40341732395
540,Nautitech,Nautitech 40 Open,39.5,Caribbean,Guadeloupe,291300,2014,472056.4425875575,312688.9774143646,389732.17830631573,319210.0639312774
541,Lagoon,Lagoon 421,42.0,Caribbean,Mexico,440000,2014,472056.4425875575,330530.85717087914,436353.71637596306,432398.3945298927
542,Lagoon,Lagoon 421,42.0,Europe,Greece,352619,2014,472056.4425875575,330530.85717087914,417911.7494374818,319496.2551379322
543,Lagoon,Lagoon 421,42.0,Europe,Greece,352214,2014,472056.4425875575,330530.85717087914,417911.7494374818,319496.2551379322
544,Lagoon,Lagoon 421,42.0,Europe,Greece,320000,2014,472056.4425875575,330530.85717087914,417911.7494374818,319496.2551379322
545,Lagoon,Lagoon 421,42.0,Europe,Greece,320000,2014,472056.4425875575,330530.85717087914,417911.7494374818,319496.2551379322
546,Leopard,Leopard 44,42.5,Europe,Croatia,363145,2014,472056.4425875575,333814.3017051069,404132.1230890648,366809.40341747546
547,Leopard,Leopard 44,42.5,Europe,Croatia,362911,2014,472056.4425875575,333814.3017051069,404132.1230890648,366809.40341747546
548,Leopard,Leopard 44,42.5,Europe,Greece,314925,2014,472056.4425875575,333814.3017051069,417911.7494374818,321563.7376921726
549,Fountaine Pajot,Fountaine Pajot Helia 44,43.6,USA,Florida,535000,2014,472056.4425875575,423353.4250403182,442094.84568493086,511799.4548121675
550,Lagoon,Lagoon 450,44.6,Europe,Italy,424812,2014,472056.4425875575,418298.49800179794,425607.96837693505,422913.3122521805
551,Lagoon,Lagoon 450F,45.8,Caribbean,British Virgin Islands,469000,2014,472056.4425875575,419387.21138167364,390530.80521696835,428437.47910809185
552,Lagoon,Lagoon 450,45.8,Caribbean,Antigua and Barbuda,449000,2014,472056.4425875575,418298.49800179794,403444.0218580762,436666.54783932056
553,Lagoon,Lagoon 450F,45.8,Caribbean,Martinique,400866,2014,472056.4425875575,419387.21138167364,401086.5875061711,422616.6333282322
554,Lagoon,Lagoon 450F,45.8,Caribbean,Martinique,400537,2014,472056.4425875575,419387.21138167364,401086.5875061711,422616.6333282322
555,Lagoon,Lagoon 450,45.8,Caribbean,Martinique,400142,2014,472056.4425875575,418298.49800179794,401086.5875061711,393136.0311285829
556,Lagoon,Lagoon 450F,45.8,Caribbean,Martinique,400142,2014,472056.4425875575,419387.21138167364,401086.5875061711,422616.6333282322
557,Lagoon,Lagoon 450,45.8,Caribbean,British Virgin Islands,400142,2014,472056.4425875575,418298.49800179794,390530.80521696835,409893.2705696217
558,Lagoon,Lagoon 450F,45.8,Caribbean,Guadeloupe,399324,2014,472056.4425875575,419387.21138167364,389732.17830631573,392036.029758737
559,Lagoon,Lagoon 450,45.8,Europe,Greece,557773,2014,472056.4425875575,418298.49800179794,417911.7494374818,526038.9486977289
560,Lagoon,Lagoon 450,45.8,Europe,Greece,557773,2014,472056.4425875575,418298.49800179794,417911.7494374818,526038.9486977289
561,Lagoon,Lagoon 450,45.8,Europe,Croatia,546539,2014,472056.4425875575,418298.49800179794,404132.1230890648,507807.2599238207
562,Lagoon,Lagoon 450,45.8,Europe,Croatia,545648,2014,472056.4425875575,418298.49800179794,404132.1230890648,507807.2599238207
563,Lagoon,Lagoon 450,45.8,Europe,Greece,522319,2014,472056.4425875575,418298.49800179794,417911.7494374818,526038.9486977289
564,Lagoon,Lagoon 450,45.8,Europe,Greece,521397,2014,472056.4425875575,418298.49800179794,417911.7494374818,526038.9486977289
565,Lagoon,Lagoon 450,45.8,Europe,France,518675,2014,472056.4425875575,418298.49800179794,434178.18166184187,517623.15870642156
566,Lagoon,Lagoon 450,45.8,Europe,France,517759,2014,472056.4425875575,418298.49800179794,434178.18166184187,517623.15870642156
567,Lagoon,Lagoon 450F,45.8,Europe,Greece,510689,2014,472056.4425875575,419387.21138167364,417911.7494374818,507111.0873215579
568,Lagoon,Lagoon 450F,45.8,Europe,Greece,510302,2014,472056.4425875575,419387.21138167364,417911.7494374818,507111.0873215579
569,Lagoon,Lagoon 450,45.8,Europe,Greece,498530,2014,472056.4425875575,418298.49800179794,417911.7494374818,526038.9486977289
570,Lagoon,Lagoon 450,45.8,Europe,Greece,497146,2014,472056.4425875575,418298.49800179794,417911.7494374818,526038.9486977289
571,Lagoon,Lagoon 450,45.8,Europe,Croatia,484598,2014,472056.4425875575,418298.49800179794,404132.1230890648,507807.2599238207
572,Lagoon,Lagoon 450,45.8,Europe,Croatia,483808,2014,472056.4425875575,418298.49800179794,404132.1230890648,507807.2599238207
573,Lagoon,Lagoon 450,45.8,Europe,Croatia,472420,2014,472056.4425875575,418298.49800179794,404132.1230890648,507807.2599238207
574,Lagoon,Lagoon 450,45.8,Europe,Croatia,472029,2014,472056.4425875575,418298.49800179794,404132.1230890648,507807.2599238207
575,Lagoon,Lagoon 450,45.8,Europe,Turkey,462000,2014,472056.4425875575,418298.49800179794,439044.56146387284,488428.69738892233
576,Lagoon,Lagoon 450,45.8,Europe,Italy,424393,2014,472056.4425875575,418298.49800179794,425607.96837693505,422913.3122521805
577,Lagoon,Lagoon 450 Owners Version,45.8,USA,Florida,499000,2014,472056.4425875575,449563.937110174,442094.84568493086,512803.9569214807
578,Fountaine Pajot,Fountaine Pajot Salina 48 Evolution,47.0,Caribbean,Martinique,565040,2014,472056.4425875575,499818.60381636303,401086.5875061711,563856.1732283086
579,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,Caribbean,Martinique,563836,2014,472056.4425875575,411908.1228806641,401086.5875061711,479566.1778254831
580,Fountaine Pajot,Fountaine Pajot Salina 48,47.0,USA,Florida,485000,2014,472056.4425875575,411908.1228806641,442094.84568493086,473756.2430939559
581,Leopard,Leopard 48,48.0,Caribbean,British Virgin Islands,455000,2014,472056.4425875575,362589.5037614778,390530.80521696835,436474.2579005355
582,Leopard,Leopard 48,48.0,Caribbean,British Virgin Islands,449000,2014,472056.4425875575,362589.5037614778,390530.80521696835,436474.2579005355
583,Leopard,Leopard 48,48.0,Caribbean,British Virgin Islands,429000,2014,472056.4425875575,362589.5037614778,390530.80521696835,436474.2579005355
584,Leopard,Leopard 48 Crewed Version,48.0,Caribbean,British Virgin Islands,400000,2014,472056.4425875575,367430.6660393065,390530.80521696835,380579.5486649904
585,Leopard,Leopard 48,48.0,Europe,Croatia,472149,2014,472056.4425875575,362589.5037614778,404132.1230890648,473319.835061831
586,Leopard,Leopard 48,48.0,Europe,Croatia,472149,2014,472056.4425875575,362589.5037614778,404132.1230890648,473319.835061831
587,Fountaine Pajot,Fountaine Pajot SABA 50,49.0,Caribbean,Martinique,589724,2014,472056.4425875575,596087.2223959196,401086.5875061711,600220.0995219116
588,Fountaine Pajot,Fountaine Pajot SABA 50,49.0,Caribbean,Guadeloupe,571486,2014,472056.4425875575,596087.2223959196,389732.17830631573,593733.7112470657
589,Lagoon,Lagoon 52F,52.0,Europe,Greece,1033538,2014,472056.4425875575,725436.1212415542,417911.7494374818,972748.7330678706
590,Lagoon,Lagoon 52,52.0,Europe,Croatia,1003140,2014,472056.4425875575,775617.9815944554,404132.1230890648,931846.5220686507
591,Lagoon,Lagoon 52,52.0,Europe,Croatia,1003140,2014,472056.4425875575,775617.9815944554,404132.1230890648,931846.5220686507
592,Lagoon,Lagoon 52,52.0,Europe,Italy,997060,2014,472056.4425875575,775617.9815944554,425607.96837693505,966941.4257955154
593,Lagoon,Lagoon 52,52.0,Europe,Turkey,972741,2014,472056.4425875575,775617.9815944554,439044.56146387284,958336.6029992232
594,Lagoon,Lagoon 52,52.0,Europe,France,972741,2014,472056.4425875575,775617.9815944554,434178.18166184187,920100.6820177048
595,Lagoon,Lagoon 52,52.0,Europe,Croatia,753875,2014,472056.4425875575,775617.9815944554,404132.1230890648,931846.5220686507
596,Lagoon,Lagoon 52,52.0,USA,Texas,799000,2014,472056.4425875575,775617.9815944554,446639.1169474407,857428.1208856286
597,Nautitech,Nautitech 542,53.5,Europe,Italy,1185529,2014,472056.4425875575,857800.8027787082,425607.96837693505,1045200.578512671
598,Privilege,Privilege Series 5,56.0,Caribbean,Grenada,899000,2014,472056.4425875575,897513.3041628164,404131.1852811904,961424.4895378806
599,Leopard,Leopard 39,37.5,Europe,Croatia,265549,2015,496564.97053845227,243242.12967465178,404132.1230890648,289709.0695756121
600,Lagoon,Lagoon 380,38.0,Caribbean,Martinique,218259,2015,496564.97053845227,216314.90561188976,401086.5875061711,218258.38560417423
601,Lagoon,Lagoon 380,38.0,Europe,Italy,242510,2015,496564.97053845227,216314.90561188976,425607.96837693505,234882.42825012573
602,Lagoon,Lagoon 380,38.0,Europe,Croatia,220078,2015,496564.97053845227,216314.90561188976,404132.1230890648,214986.4504680095
603,Lagoon,Lagoon 39,38.4,Caribbean,Martinique,333556,2015,496564.97053845227,266275.47603053367,401086.5875061711,303586.5638114481
604,Lagoon,Lagoon 39,38.4,Caribbean,Martinique,333174,2015,496564.97053845227,266275.47603053367,401086.5875061711,303586.5638114481
605,Lagoon,Lagoon 39,38.4,Caribbean,Martinique,267025,2015,496564.97053845227,266275.47603053367,401086.5875061711,303586.5638114481
606,Lagoon,Lagoon 39,38.4,Caribbean,Guadeloupe,265811,2015,496564.97053845227,266275.47603053367,389732.17830631573,285267.65016981674
