,Make,Variant,Length,GeoRegion,CRS,Price,Year,yscore,vscore,rscore,PredPrice
1158,Beneteau,Beneteau Oceanis 46,47.0,Europe,Greece,136046,2010,133235.64548421517,177757.45954397097,124201.85730889764,144598.69672973192
1159,Beneteau,Beneteau Oceanis 46 Family,47.0,Europe,Greece,133622,2010,133235.64548421517,135443.99999999997,124201.85730889764,131025.94378922739
1160,Beneteau,Beneteau Oceanis 46,47.0,Europe,Italy,170057,2010,133235.64548421517,177757.45954397097,131501.93166320262,176797.61950020396
1161,Beneteau,Beneteau Oceanis 50,49.0,USA,California,250000,2010,133235.64548421517,209996.58644227745,150001.8846952375,280133.33129614545
1162,Beneteau,Beneteau Oceanis 50,49.0,Europe,Greece,199183,2010,133235.64548421517,209996.58644227745,124201.85730889764,172775.08027269613
1163,Beneteau,Beneteau Oceanis 50,49.0,Europe,Greece,188285,2010,133235.64548421517,209996.58644227745,124201.85730889764,172775.08027269613
1164,Beneteau,Beneteau Oceanis 50,49.0,Europe,Greece,163984,2010,133235.64548421517,209996.58644227745,124201.85730889764,172775.08027269613
1165,Beneteau,Beneteau Oceanis 50,49.0,Europe,Greece,151837,2010,133235.64548421517,209996.58644227745,124201.85730889764,172775.08027269613
1166,Beneteau,Beneteau Oceanis 50,49.0,Europe,Italy,230802,2010,133235.64548421517,209996.58644227745,131501.93166320262,215585.47506794514
1167,Beneteau,Beneteau Oceanis 50,49.0,Europe,Spain,218047,2010,133235.64548421517,209996.58644227745,138365.70623866507,216120.87093388036
1168,Beneteau,Beneteau Oceanis 50,49.0,Europe,Spain,218038,2010,133235.64548421517,209996.58644227745,138365.70623866507,216120.87093388036
1169,Beneteau,Beneteau America 50,50.0,Caribbean,Guadeloupe,54681,2010,133235.64548421517,157900.97953258848,130246.86810759934,108373.55192204565
1170,Beneteau,Beneteau Cyclades 50.5,51.0,Europe,Greece,139690,2010,133235.64548421517,169633.52267042478,124201.85730889764,146610.5016267506
1171,Beneteau,Beneteau Oceanis 54,54.0,Europe,Croatia,340115,2010,133235.64548421517,242509.24739024212,122594.94748508127,251453.5673732698
1172,Beneteau,Beneteau Oceanis 50,49.0,Caribbean,Martinique,187131,2010,133235.64548421517,209996.58644227745,133380.15584910839,197754.146590822
1173,Catalina,Catalina 445,44.0,USA,California,259000,2010,133235.64548421517,225037.534714783,150001.8846952375,257265.99807348044
1174,Catalina,Catalina 445,44.0,USA,Maryland,275000,2010,133235.64548421517,225037.534714783,138481.82320502523,256917.36182372508
1175,Comar,Comar Comet 45s,46.0,Europe,Italy,188278,2010,133235.64548421517,174609.3602785458,131501.93166320262,164477.797543044
1176,Dehler,Dehler 39 SQ,39.0,Europe,Italy,170101,2010,133235.64548421517,191588.35160777954,131501.93166320262,172217.74300503547
1177,Discovery,Discovery 55,55.0,Europe,United Kingdom,766082,2010,133235.64548421517,929819.0605864064,138169.11520215712,894641.9711018114
1178,Dufour,Dufour 40e Performance,40.0,Europe,Portugal,190707,2010,133235.64548421517,162169.75612617153,144735.62491001407,163476.93354120958
1179,Dufour,Dufour 40e,40.0,Europe,Portugal,157951,2010,133235.64548421517,157951.0,144735.62491001407,159641.26077371225
1180,Dufour,Dufour 405 GL,40.0,Europe,United Kingdom,146488,2010,133235.64548421517,119568.23419730498,138169.11520215712,149156.40557196902
1181,Dufour,Dufour 425 GL,42.0,Europe,Italy,176107,2010,133235.64548421517,152388.19914182383,131501.93166320262,149090.26202029694
1182,Dufour,Dufour 45e Performance,45.0,Europe,France,178560,2010,133235.64548421517,171597.76640347447,138756.8337801895,169512.11732012653
1183,Dufour,Dufour 455 GL,45.0,Europe,Malta,176131,2010,133235.64548421517,158804.7887159619,140556.3240108514,163955.0814450854
1184,Dufour,Dufour 525 GL,50.0,Europe,France,285454,2010,133235.64548421517,301088.29498908605,138756.8337801895,300025.7650688675
1185,Dufour,Dufour 45e Performance,45.0,Caribbean,Antigua and Barbuda,149950,2010,133235.64548421517,171597.76640347447,121769.51431621084,150601.7062242601
1186,Elan,Elan Impression 384,38.0,Europe,Croatia,109201,2010,133235.64548421517,95388.23879761409,122594.94748508127,102907.1564952709
1187,Elan,Elan Impression 434,44.0,Europe,Croatia,116640,2010,133235.64548421517,151970.76340046254,122594.94748508127,127155.2939667518
1188,Elan,Elan 450,44.0,Europe,France,240510,2010,133235.64548421517,202965.85289855435,138756.8337801895,220252.398056251
1189,Elan,Elan Impression 434,44.0,Europe,Turkey,156736,2010,133235.64548421517,151970.76340046254,135784.83287391116,152303.0294621353
1190,Grand Soleil,Grand Soleil 46,47.0,Europe,France,309748,2010,133235.64548421517,288370.42125995806,138756.8337801895,299291.74055792514
1191,Grand Soleil,Grand Soleil 50,49.0,Europe,Italy,546613,2010,133235.64548421517,320553.26407024096,131501.93166320262,460547.7779667176
1192,Hanse,Hanse 400,40.0,Europe,France,145801,2010,133235.64548421517,121953.61458461673,138756.8337801895,148588.38858876712
1193,Hanse,Hanse 400,40.0,Europe,France,145764,2010,133235.64548421517,121953.61458461673,138756.8337801895,148588.38858876712
1194,Hanse,Hanse 400,40.0,Europe,Italy,115396,2010,133235.64548421517,121953.61458461673,131501.93166320262,115028.92456769304
1195,Hanse,Hanse 400,40.0,Europe,Netherlands,151716,2010,133235.64548421517,121953.61458461673,139841.46050705275,156575.26149863127
1196,Hanse,Hanse 430e,43.0,USA,Virginia,135000,2010,133235.64548421517,156619.8118590144,141881.43813884608,154799.97409652077
1197,Hanse,Hanse 470e,47.0,Europe,Croatia,193137,2010,133235.64548421517,219978.26295188538,122594.94748508127,193557.04631271405
1198,Hanse,Hanse 470,47.0,Europe,Greece,212626,2010,133235.64548421517,227452.01532739736,124201.85730889764,221284.2251101351
1199,Hanse,Hanse 470,47.0,Europe,Italy,255086,2010,133235.64548421517,227452.01532739736,131501.93166320262,254016.69469627185
1200,Hanse,Hanse 470,47.0,Europe,Italy,241725,2010,133235.64548421517,227452.01532739736,131501.93166320262,254016.69469627185
1201,Hunter,Hunter 39,39.0,USA,Texas,144900,2010,133235.64548421517,144032.3091645923,139091.03592148874,150024.86251140008
1202,Hunter,Hunter OV,49.0,Caribbean,Sint Maarten (Dutch part),219000,2010,133235.64548421517,219000.00000000003,137298.76954232503,216089.37311206313
1203,Hunter,Hunter AC 50,50.0,USA,Florida,280000,2010,133235.64548421517,280000.0,138553.94416284157,261069.27437546192
1204,Hunter,Hunter 50 Center Cockpit,50.0,USA,Florida,250000,2010,133235.64548421517,260158.51198405135,138553.94416284157,248297.21810451057
1205,Hylas,Hylas 46,46.0,USA,Connecticut,439000,2010,133235.64548421517,428880.122739496,143271.3909130516,447302.6532184601
1206,Island Packet,Island Packet SP Cruiser,41.0,USA,Rhode Island,299500,2010,133235.64548421517,298073.46218094556,137922.46591013408,297700.94863752346
1207,Island Packet,Island Packet 465,48.0,USA,Maryland,450000,2010,133235.64548421517,383946.90084295947,138481.82320502523,442131.3447320379
1208,Jeanneau,Jeanneau Sun Odyssey 39 DS,39.0,Europe,Italy,139726,2010,133235.64548421517,132281.125287652,131501.93166320262,132082.96439787373
1209,Jeanneau,Jeanneau Sun Odyssey 39i,39.0,USA,Wisconsin,155900,2010,133235.64548421517,115011.16872840801,151636.08980766695,157845.69549473887
1210,Jeanneau,Jeanneau Sun Odyssey 42i,42.0,Europe,Croatia,95948,2010,133235.64548421517,133450.0315100302,122594.94748508127,110185.00907216569
1211,Jeanneau,Jeanneau Sun Odyssey 42i,42.0,Europe,Greece,115380,2010,133235.64548421517,133450.0315100302,124201.85730889764,113051.20176825563
1212,Jeanneau,Jeanneau Sun Odyssey 42i,42.0,Europe,Greece,103275,2010,133235.64548421517,133450.0315100302,124201.85730889764,113051.20176825563
1213,Jeanneau,Jeanneau Sun Odyssey 42i,42.0,Europe,Greece,95948,2010,133235.64548421517,133450.0315100302,124201.85730889764,113051.20176825563
1214,Jeanneau,Jeanneau Sun Odyssey 42 DS,42.0,Europe,Italy,163984,2010,133235.64548421517,169388.07342358647,131501.93166320262,148605.52076242078
1215,Jeanneau,Jeanneau Sun Odyssey 45 DS,45.0,Europe,France,181036,2010,133235.64548421517,200018.1571074621,138756.8337801895,194597.75761666874
1216,Jeanneau,Jeanneau Sun Odyssey 44i,45.0,Europe,Greece,145801,2010,133235.64548421517,148807.20153105387,124201.85730889764,130076.73894449166
1217,Jeanneau,Jeanneau Sun Odyssey 44i,45.0,Europe,Greece,120285,2010,133235.64548421517,148807.20153105387,124201.85730889764,130076.73894449166
1218,Jeanneau,Jeanneau Sun Odyssey 44i,45.0,USA,Oregon,169000,2010,133235.64548421517,148807.20153105387,185012.52050026035,175891.12005573534
1219,Jeanneau,Jeanneau Sun Odyssey 45 DS,45.0,Europe,Spain,200476,2010,133235.64548421517,200018.1571074621,138365.70623866507,199012.8967486707
1220,Jeanneau,Jeanneau Sun Odyssey 45 DS,45.0,Europe,Spain,194351,2010,133235.64548421517,200018.1571074621,138365.70623866507,199012.8967486707
1221,Jeanneau,Jeanneau Sun Odyssey 45 DS,45.0,Europe,Spain,188326,2010,133235.64548421517,200018.1571074621,138365.70623866507,199012.8967486707
1222,Jeanneau,Jeanneau Sun Odyssey 44i,45.0,Europe,United Kingdom,239849,2010,133235.64548421517,148807.20153105387,138169.11520215712,208920.07658392843
1223,Jeanneau,Jeanneau Sun Odyssey 45 DS,45.0,Europe,United Kingdom,193199,2010,133235.64548421517,200018.1571074621,138169.11520215712,196125.8233161566
1224,Jeanneau,Jeanneau Sun Odyssey 45 DS,45.0,USA,Washington,249000,2010,133235.64548421517,200018.1571074621,157034.74794887973,238489.17357695466
1225,Jeanneau,Jeanneau Sun Odyssey 50 DS,49.0,USA,Connecticut,285000,2010,133235.64548421517,222285.34356833628,143271.3909130516,263823.40507047693
1226,Jeanneau,Jeanneau Sun Odyssey 50 DS,49.0,Europe,France,255086,2010,133235.64548421517,222285.34356833628,138756.8337801895,264807.79847745964
1227,Jeanneau,Jeanneau Sun Odyssey 50 DS,49.0,Europe,Italy,236866,2010,133235.64548421517,222285.34356833628,131501.93166320262,277229.9442395934
1228,Jeanneau,Jeanneau Sun Odyssey 50 DS,49.0,Europe,Spain,334042,2010,133235.64548421517,222285.34356833628,138365.70623866507,283665.09221881547
1229,Jeanneau,Jeanneau 53,53.0,Europe,Croatia,199818,2010,133235.64548421517,224081.6136680687,122594.94748508127,194107.85132085448
1230,Jeanneau,Jeanneau 53,53.0,Europe,Croatia,193144,2010,133235.64548421517,224081.6136680687,122594.94748508127,194107.85132085448
1231,Jeanneau,Jeanneau Sun Odyssey 53,53.0,USA,Florida,299000,2010,133235.64548421517,298887.14424236945,138553.94416284157,297900.7295877335
1232,Jeanneau,Jeanneau 53,53.0,Europe,France,218645,2010,133235.64548421517,224081.6136680687,138756.8337801895,238081.223145779
1233,Jeanneau,Jeanneau 53,53.0,Europe,Greece,224719,2010,133235.64548421517,224081.6136680687,124201.85730889764,197427.66262726238
1234,Jeanneau,Jeanneau 53,53.0,Europe,Greece,199218,2010,133235.64548421517,224081.6136680687,124201.85730889764,197427.66262726238
1235,Jeanneau,Jeanneau 53,53.0,Europe,Greece,199210,2010,133235.64548421517,224081.6136680687,124201.85730889764,197427.66262726238
1236,Jeanneau,Jeanneau 53,53.0,Europe,Greece,194359,2010,133235.64548421517,224081.6136680687,124201.85730889764,197427.66262726238
1237,Jeanneau,Jeanneau 53,53.0,Europe,Greece,194351,2010,133235.64548421517,224081.6136680687,124201.85730889764,197427.66262726238
1238,Jeanneau,Jeanneau 53,53.0,Europe,Greece,188278,2010,133235.64548421517,224081.6136680687,124201.85730889764,197427.66262726238
1239,Jeanneau,Jeanneau 53,53.0,Europe,Italy,340069,2010,133235.64548421517,224081.6136680687,131501.93166320262,288993.60748535895
1240,Jeanneau,Jeanneau 53,53.0,Europe,Portugal,255086,2010,133235.64548421517,224081.6136680687,144735.62491001407,261055.6422435983
1241,Jeanneau,Jeanneau 53,53.0,Europe,Turkey,261160,2010,133235.64548421517,224081.6136680687,135784.83287391116,220651.1207652267
1242,Jeanneau,Jeanneau 53,53.0,Europe,Turkey,212580,2010,133235.64548421517,224081.6136680687,135784.83287391116,220651.1207652267
1243,Jeanneau,Jeanneau 53,53.0,Europe,Turkey,212572,2010,133235.64548421517,224081.6136680687,135784.83287391116,220651.1207652267
1244,Jeanneau,Jeanneau Sun Odyssey 54 DS,55.0,Caribbean,Martinique,219940,2010,133235.64548421517,320833.2607601433,133380.15584910839,272331.3470963956
1245,Malo,Malo 40,40.0,Europe,United Kingdom,319090,2010,133235.64548421517,335959.8458142138,138169.11520215712,321140.8698323752
1246,Moody,Moody 45 DS e,45.0,Europe,Greece,394776,2010,133235.64548421517,394776.0,124201.85730889764,385522.9383013343
1247,Moody,Moody 45 DS,45.0,Europe,Spain,437291,2010,133235.64548421517,402697.3054117284,138365.70623866507,450459.8125930091
1248,Nauticat,Nauticat 441,44.0,Europe,Norway,475361,2010,133235.64548421517,533920.1307023423,116472.24437259824,504907.25005374686
1249,Oyster,Oyster 54,54.0,USA,Maryland,615000,2010,133235.64548421517,739554.1550582909,138481.82320502523,640229.5654579267
1250,Salona,Salona 44,44.0,Europe,Croatia,156696,2010,133235.64548421517,192830.57819545956,122594.94748508127,147407.15144682233
1251,Solaris,Solaris One 44,44.0,Europe,Italy,400850,2010,133235.64548421517,400850.0,131501.93166320262,406930.79814685474
1252,Solaris,Solaris 48,48.0,Europe,Italy,388703,2010,133235.64548421517,352921.134936893,131501.93166320262,351699.9544688315
1253,Southerly,Southerly 38,39.0,Europe,Jersey,279845,2010,133235.64548421517,285400.7905127455,133842.58422944904,272582.7815192843
1254,Tartan,Tartan 4300,43.0,Europe,Italy,321895,2010,133235.64548421517,346323.8664052155,131501.93166320262,324379.9475396286
1255,Tartan,Tartan 4300,43.0,Europe,Italy,303674,2010,133235.64548421517,346323.8664052155,131501.93166320262,324379.9475396286
1256,Vismara,Vismara 54,54.0,Europe,Malta,479805,2010,133235.64548421517,479805.0,140556.3240108514,501022.2755018335
1257,X-Yachts,X-Yachts Xc 42,42.0,Europe,Germany,419070,2010,133235.64548421517,431613.1322921808,138751.1324103703,427252.24191575614
1258,X-Yachts,X-Yachts X-50,50.0,Europe,Italy,425086,2010,133235.64548421517,434277.3950842522,131501.93166320262,421603.97051898035
1259,Azuree,Azuree 40,40.0,Europe,Turkey,127543,2011,144250.20155865882,117804.16074554324,135784.83287391116,127631.76427021353
1260,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Croatia,119040,2011,144250.20155865882,102165.71551230503,122594.94748508127,108528.85495511247
1261,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Croatia,99630,2011,144250.20155865882,102165.71551230503,122594.94748508127,108528.85495511247
1262,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Croatia,81992,2011,144250.20155865882,102165.71551230503,122594.94748508127,108528.85495511247
1263,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Denmark,160867,2011,144250.20155865882,102165.71551230503,150500.22083031564,151510.2053120572
1264,Bavaria,Bavaria 40S Cruiser,40.0,Caribbean,Dominican Republic,99000,2011,144250.20155865882,95093.6792219406,159323.4587932347,113879.6225816081
1265,Bavaria,Bavaria 40 Cruiser,40.0,Europe,France,144549,2011,144250.20155865882,102165.71551230503,138756.8337801895,136410.81151150982
1266,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Germany,123882,2011,144250.20155865882,102165.71551230503,138751.1324103703,125359.62320168871
1267,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Greece,157889,2011,144250.20155865882,102165.71551230503,124201.85730889764,105039.87814419164
1268,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Greece,102060,2011,144250.20155865882,102165.71551230503,124201.85730889764,105039.87814419164
1269,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Greece,91102,2011,144250.20155865882,102165.71551230503,124201.85730889764,105039.87814419164
1270,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Italy,121453,2011,144250.20155865882,102165.71551230503,131501.93166320262,116904.23487455683
1271,Bavaria,Bavaria 40 Cruiser,40.0,Europe,Netherlands,144549,2011,144250.20155865882,102165.71551230503,139841.46050705275,143310.7007840223
1272,Bavaria,Bavaria 45 Cruiser,44.0,Europe,Croatia,145564,2011,144250.20155865882,133096.03699267973,122594.94748508127,135247.10984052112
1273,Bavaria,Bavaria 45 Cruiser,44.0,Europe,Greece,145764,2011,144250.20155865882,133096.03699267973,124201.85730889764,134983.38312342562
1274,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Croatia,230671,2011,144250.20155865882,156372.6918812793,122594.94748508127,192073.0340167399
1275,Bavaria,Bavaria 50 Cruiser,49.0,Europe,Croatia,202854,2011,144250.20155865882,156372.6918812793,122594.94748508127,192073.0340167399
1276,Bavaria,Bavaria 56 Cruiser,54.0,Europe,Croatia,279380,2011,144250.20155865882,248507.72251595734,122594.94748508127,255275.79152495536
1277,Bavaria,Bavaria 56 Cruiser,54.0,Europe,Croatia,253837,2011,144250.20155865882,248507.72251595734,122594.94748508127,255275.79152495536
1278,Beneteau,Beneteau First 40,40.0,Caribbean,British Virgin Islands,140000,2011,144250.20155865882,137074.93670396277,117708.40920004863,137250.5237027306
1279,Beneteau,Beneteau Oceanis 40,40.0,Caribbean,British Virgin Islands,99600,2011,144250.20155865882,119556.2834428576,117708.40920004863,102285.77096515971
1280,Beneteau,Beneteau First 40,40.0,USA,California,155000,2011,144250.20155865882,137074.93670396277,150001.8846952375,155930.96974105103
1281,Beneteau,Beneteau Oceanis 40,40.0,Europe,Greece,121470,2011,144250.20155865882,119556.2834428576,124201.85730889764,108523.272842354
1282,Beneteau,Beneteau Oceanis 40,40.0,Europe,Greece,120285,2011,144250.20155865882,119556.2834428576,124201.85730889764,108523.272842354
1283,Beneteau,Beneteau Oceanis 40,40.0,Europe,Greece,108108,2011,144250.20155865882,119556.2834428576,124201.85730889764,108523.272842354
1284,Beneteau,Beneteau Oceanis 40,40.0,Europe,Greece,106893,2011,144250.20155865882,119556.2834428576,124201.85730889764,108523.272842354
1285,Beneteau,Beneteau Oceanis 40,40.0,Europe,Greece,95961,2011,144250.20155865882,119556.2834428576,124201.85730889764,108523.272842354
1286,Beneteau,Beneteau First 40,40.0,Caribbean,Grenada,155460,2011,144250.20155865882,137074.93670396277,123765.76579703494,146803.4101813976
1287,Beneteau,Beneteau Oceanis 40,40.0,Caribbean,Grenada,110000,2011,144250.20155865882,119556.2834428576,123765.76579703494,114608.21816408575
1288,Beneteau,Beneteau Oceanis 40,40.0,Caribbean,Grenada,80000,2011,144250.20155865882,119556.2834428576,123765.76579703494,114608.21816408575
1289,Beneteau,Beneteau Oceanis 40,40.0,USA,Maryland,159900,2011,144250.20155865882,119556.2834428576,138481.82320502523,153418.8979414303
1290,Beneteau,Beneteau First 40 CR,40.0,Europe,Netherlands,169450,2011,144250.20155865882,173792.3409683701,139841.46050705275,175867.86139017987
1291,Beneteau,Beneteau Oceanis 40,40.0,USA,New York,170048,2011,144250.20155865882,119556.2834428576,147833.629458015,160991.3051692563
1292,Beneteau,Beneteau Oceanis 40,40.0,USA,South Carolina,129900,2011,144250.20155865882,119556.2834428576,125468.80605722124,127245.51481741999
1293,Beneteau,Beneteau First 40,40.0,Europe,Spain,179775,2011,144250.20155865882,137074.93670396277,138365.70623866507,149033.35784870485
1294,Beneteau,Beneteau First 40,40.0,Europe,Sweden,201732,2011,144250.20155865882,137074.93670396277,157732.41743263038,178224.12438625345
1295,Beneteau,Beneteau First 40,40.0,Europe,United Kingdom,59535,2011,144250.20155865882,137074.93670396277,138169.11520215712,105271.18276509375
1296,Beneteau,Beneteau Oceanis 43,43.0,Europe,Croatia,115396,2011,144250.20155865882,131140.51782078217,122594.94748508127,109849.35346009658
1297,Beneteau,Beneteau Oceanis 43,43.0,Europe,Greece,115396,2011,144250.20155865882,131140.51782078217,124201.85730889764,107735.0417685059
1298,Beneteau,Beneteau Oceanis 43 Family,43.0,Europe,Greece,109323,2011,144250.20155865882,120548.33632438899,124201.85730889764,103889.75999644735
1299,Beneteau,Beneteau 43,43.0,USA,South Carolina,130000,2011,144250.20155865882,169117.55469427462,125468.80605722124,143945.64267000204
1300,Beneteau,Beneteau Oceanis 43,43.0,Caribbean,U.S. Virgin Islands,129000,2011,144250.20155865882,131140.51782078217,129714.8555345371,133370.5316541858
1301,Beneteau,Beneteau First 45,46.0,Europe,Turkey,194351,2011,144250.20155865882,190567.52579488693,135784.83287391116,194246.09813898458
1302,Beneteau,Beneteau Oceanis 46,47.0,USA,Connecticut,219000,2011,144250.20155865882,177757.45954397097,143271.3909130516,220514.80365636083
1303,Beneteau,Beneteau Oceanis 46,47.0,Europe,Croatia,156696,2011,144250.20155865882,177757.45954397097,122594.94748508127,153608.19365980715
1304,Beneteau,Beneteau Oceanis 50 F G5,49.0,Caribbean,British Virgin Islands,179000,2011,144250.20155865882,165332.0431027359,117708.40920004863,176944.7757293162
1305,Beneteau,Beneteau Oceanis 50,49.0,Europe,Croatia,176138,2011,144250.20155865882,209996.58644227745,122594.94748508127,182135.87876123545
1306,Beneteau,Beneteau Oceanis 50.5,49.0,Europe,Croatia,169450,2011,144250.20155865882,160718.44782174053,122594.94748508127,177647.83538523526
1307,Beneteau,Beneteau Oceanis 50,49.0,Europe,France,205292,2011,144250.20155865882,209996.58644227745,138756.8337801895,213282.41585677644
1308,Beneteau,Beneteau Oceanis 50 Family,49.0,Europe,Greece,217431,2011,144250.20155865882,169956.9171046038,124201.85730889764,203971.38243951867
1309,Beneteau,Beneteau Oceanis 50,49.0,Europe,Greece,185856,2011,144250.20155865882,209996.58644227745,124201.85730889764,205434.9587417472
1310,Beneteau,Beneteau Oceanis 50 Family,49.0,Europe,Greece,170000,2011,144250.20155865882,169956.9171046038,124201.85730889764,203971.38243951867
1311,Beneteau,Beneteau Oceanis 50,49.0,USA,Hawaii,275000,2011,144250.20155865882,209996.58644227745,150391.05239351015,273624.50792385935
1312,Beneteau,Beneteau Oceanis 50,49.0,Europe,Sweden,309582,2011,144250.20155865882,209996.58644227745,157732.41743263038,279033.6883885287
1313,Beneteau,Beneteau Oceanis 50,49.0,Europe,Turkey,224728,2011,144250.20155865882,209996.58644227745,135784.83287391116,224767.35259524148
1314,Beneteau,Beneteau Oceanis 50.5,50.0,Europe,Croatia,182204,2011,144250.20155865882,160718.44782174053,122594.94748508127,177647.83538523526
1315,Beneteau,Beneteau Oceanis 50.5,50.0,Europe,Croatia,174309,2011,144250.20155865882,160718.44782174053,122594.94748508127,177647.83538523526
1316,Beneteau,Beneteau Oceanis 50.5,50.0,Europe,Croatia,170057,2011,144250.20155865882,160718.44782174053,122594.94748508127,177647.83538523526
1317,Beneteau,Beneteau Oceanis 54,54.0,Europe,Malta,267197,2011,144250.20155865882,242509.24739024212,140556.3240108514,263406.5549863044
1318,Beneteau,Beneteau First 45,45.0,Caribbean,Martinique,194422,2011,144250.20155865882,190567.52579488693,133380.15584910839,196662.91011660657
1319,Beneteau,Beneteau Oceanis 50,49.0,Caribbean,Antigua and Barbuda,185000,2011,144250.20155865882,209996.58644227745,121769.51431621084,175460.04771871303
1320,Catalina,Catalina 375,38.0,Europe,Netherlands,173094,2011,144250.20155865882,159877.00932304448,139841.46050705275,179001.48298484954
1321,Catalina,Catalina 42 MK II,42.0,USA,Texas,189000,2011,144250.20155865882,185371.9119339823,139091.03592148874,194996.26899987066
1322,Catalina,Catalina 445,44.0,Europe,Italy,204069,2011,144250.20155865882,225037.534714783,131501.93166320262,216713.56898139414
1323,Contest,Contest 45CS,45.0,Europe,Netherlands,504099,2011,144250.20155865882,465607.36087176565,139841.46050705275,511101.30525683577
1324,Contest,Contest 45CS,45.0,Europe,Spain,504099,2011,144250.20155865882,465607.36087176565,138365.70623866507,510195.0059620174
1325,Dehler,Dehler 41,40.0,Europe,Netherlands,206377,2011,144250.20155865882,176599.7566176583,139841.46050705275,194707.5965923397
1326,Dehler,Dehler 41,40.0,Europe,Turkey,200425,2011,144250.20155865882,176599.7566176583,135784.83287391116,197186.89799987813
1327,Dehler,Dehler 45,45.0,Europe,Sweden,201732,2011,144250.20155865882,186328.28893408438,157732.41743263038,219102.29800544743
1328,Delphia,Delphia 40,39.0,Europe,France,194401,2011,144250.20155865882,129747.5170581135,138756.8337801895,175574.37077271685
1329,Dufour,Dufour 405 GL,40.0,Caribbean,Antigua and Barbuda,91135,2011,144250.20155865882,119568.23419730498,121769.51431621084,110881.08490625703
1330,Dufour,Dufour 405 GL,40.0,Europe,France,133617,2011,144250.20155865882,119568.23419730498,138756.8337801895,141306.28375245107
1331,Dufour,Dufour 405,40.0,Caribbean,Grenada,91106,2011,144250.20155865882,84149.39172579805,123765.76579703494,85601.89000420512
1332,Dufour,Dufour 40e Performance,40.0,Europe,Italy,163984,2011,144250.20155865882,162169.75612617153,131501.93166320262,158766.27902397764
1333,Dufour,Dufour 425 GL,42.0,Europe,Malta,163962,2011,144250.20155865882,152388.19914182383,140556.3240108514,154203.21347352385
1334,Dufour,Dufour 445 GL,44.0,Europe,France,236926,2011,144250.20155865882,157608.53331738492,138756.8337801895,206877.4311229726
1335,Dufour,Dufour 45 Performance,45.0,Europe,France,182204,2011,144250.20155865882,168291.39431000492,138756.8337801895,175687.47599150127
1336,Dufour,Dufour 455,45.0,Europe,France,170101,2011,144250.20155865882,165678.85026274854,138756.8337801895,175653.57663050212
1337,Dufour,Dufour 45e Performance,45.0,Caribbean,Guadeloupe,229578,2011,144250.20155865882,171597.76640347447,130246.86810759934,203670.35393788244
1338,Dufour,Dufour 455,45.0,Europe,Malta,170101,2011,144250.20155865882,165678.85026274854,140556.3240108514,172176.16548534427
1339,Dufour,Dufour 455 GL,45.0,Europe,Malta,166413,2011,144250.20155865882,158804.7887159619,140556.3240108514,181219.25810236533
1340,Dufour,Dufour 455 GL,45.0,Europe,Portugal,194401,2011,144250.20155865882,158804.7887159619,144735.62491001407,182901.87674836247
1341,Dufour,Dufour 45e Performance,45.0,Europe,Slovenia,157889,2011,144250.20155865882,171597.76640347447,137409.87624859606,175503.13508644668
1342,Dufour,Dufour 525 GL,50.0,Europe,Greece,302459,2011,144250.20155865882,301088.29498908605,124201.85730889764,285256.4171491326
1343,Elan,Elan 444 Impression,45.0,Europe,Croatia,143334,2011,144250.20155865882,107144.18657099846,122594.94748508127,125773.43265428384
1344,Elan,Elan 444 Impression,45.0,Europe,Greece,127543,2011,144250.20155865882,107144.18657099846,124201.85730889764,111270.55565515085
1345,Grand Soleil,Grand Soleil 43,43.0,Europe,Germany,273307,2011,144250.20155865882,216910.91229102973,138751.1324103703,270583.1546642574
1346,Grand Soleil,Grand Soleil 46,47.0,Europe,Italy,267233,2011,144250.20155865882,288370.42125995806,131501.93166320262,276325.34394146304
1347,Grand Soleil,Grand Soleil 46,47.0,Europe,Turkey,334042,2011,144250.20155865882,288370.42125995806,135784.83287391116,320262.69942924957
1348,Grand Soleil,Grand Soleil 54,53.0,Europe,Croatia,479805,2011,144250.20155865882,458381.3436775905,122594.94748508127,511401.02394727455
1349,Grand Soleil,Grand Soleil 56 EXTREME,55.0,Europe,Italy,498045,2011,144250.20155865882,460015.6279726374,131501.93166320262,507917.7064955009
1350,Grand Soleil,Grand Soleil 56,55.0,Europe,Italy,498026,2011,144250.20155865882,469126.5428825459,131501.93166320262,540794.0616570822
1351,Hanse,Hanse 400,40.0,Europe,United Kingdom,139884,2011,144250.20155865882,121953.61458461673,138169.11520215712,135469.1884233314
1352,Hanse,Hanse 445,44.0,Europe,Italy,181036,2011,144250.20155865882,145641.19278589226,131501.93166320262,155703.7126558298
1353,Hanse,Hanse 445,44.0,Europe,Spain,193186,2011,144250.20155865882,145641.19278589226,138365.70623866507,172524.4187269345
