,Make,Variant,Length,Geo_Region,CRS,Price,Year
812,Beneteau,Cyclades 50.5,51,Europe,Italy,"$145,764",2008
813,Beneteau,Oceanis 523,53,Europe,Croatia,"$425,144",2008
814,Beneteau,Oceanis Clipper 523,53,Europe,United Kingdom,"$206,509",2008
815,Beneteau,56,56,Europe,Spain,"$352,276",2008
816,C&C,115,38,USA,Texas,"$134,900",2008
817,Caliber,47 LRC SE,48,USA,Florida,"$309,950",2008
818,Catalina,42 MK II,42,USA,California,"$188,000",2008
819,Catalina,470,47,USA,Florida,"$285,000",2008
820,Catalina,470,47,USA,Texas,"$249,000",2008
821,Comar,Comet 450,45,Europe,Croatia,"$120,255",2008
822,Comar,Comet 45s,46,Europe,Croatia,"$120,012",2008
823,Comar,Comet 45S,46,Europe,Spain,"$241,725",2008
824,Comar,Comet 52 RS,52,Europe,Italy,"$267,244",2008
825,Dehler,41 CR,41,Europe,Greece,"$176,046",2008
826,Dehler,47 SQ,47,Europe,France,"$238,688",2008
827,Dehler,47,47,Europe,Italy,"$205,284",2008
828,Dufour,425 GL,42,Europe,Italy,"$139,690",2008
829,Dufour,455 GL,45,Europe,France,"$97,200",2008
830,Dufour,455 GL,45,Europe,Malta,"$145,801",2008
831,Dufour,455 GL,45,Europe,Spain,"$109,323",2008
832,Dufour,485 GL,48,Europe,Italy,"$230,802",2008
833,Dufour,485,48,Europe,Malta,"$242,939",2008
834,Dufour,525 GL,50,Europe,France,"$229,587",2008
835,Dufour,525 GL,50,Europe,France,"$229,578",2008
836,Dufour,525 GL,50,Europe,Italy,"$291,527",2008
837,Elan,410,40,Europe,Greece,"$103,235",2008
838,Elan,450,44,Europe,Croatia,"$200,425",2008
839,Elan,450,44,Europe,Croatia,"$194,351",2008
840,Elan,450,44,Europe,Croatia,"$182,015",2008
841,Elan,450,44,Europe,Croatia,"$168,843",2008
842,Elan,450,44,Europe,Croatia,"$165,806",2008
843,Elan,Impression 434,44,Europe,Croatia,"$101,913",2008
844,Elan,450,44,Europe,Italy,"$157,911",2008
845,Elan,514 IMPRESSION,52,Europe,Croatia,"$133,617",2008
846,Grand Soleil,43,43,Europe,France,"$239,295",2008
847,Grand Soleil,43,43,Europe,France,"$224,719",2008
848,Grand Soleil,43,43,Europe,United Kingdom,"$126,570",2008
849,Grand Soleil,45,45,Europe,Italy,"$212,572",2008
850,Grand Soleil,50,49,Caribbean,Grenada,"$229,000",2008
851,Grand Soleil,54,53,Europe,France,"$455,449",2008
852,Grand Soleil,54,53,Europe,Italy,"$376,556",2008
853,Grand Soleil,56,55,Europe,United Kingdom,"$353,064",2008
854,Hallberg-Rassy,40,40,Europe,Cyprus,"$363,194",2008
855,Hallberg-Rassy,40,40,USA,Maryland,"$299,500",2008
856,Hallberg-Rassy,43,44,USA,Maryland,"$389,000",2008
857,Hallberg-Rassy,54,55,Europe,Netherlands,"$1,001,988",2008
858,Hanse,400e,40,Europe,Croatia,"$132,402",2008
859,Hanse,400 Epoxy,40,Europe,Greece,"$115,396",2008
860,Hanse,400,40,Europe,Spain,"$106,920",2008
861,Hanse,400,40,Europe,Spain,"$106,893",2008
862,Hanse,430e,43,Europe,Croatia,"$133,495",2008
863,Hanse,430e,43,Europe,Greece,"$153,052",2008
864,Hanse,430e,43,Europe,Greece,"$145,764",2008
865,Hanse,470e,47,USA,Connecticut,"$249,000",2008
866,Hanse,470e,47,Europe,France,"$224,719",2008
867,Hanse,470e,47,Europe,France,"$188,326",2008
868,Hanse,540e,52,USA,California,"$397,000",2008
869,Hanse,540e,52,Europe,Croatia,"$267,244",2008
870,Hanse,540e,52,Europe,Germany,"$241,603",2008
871,Hanse,540e,52,Europe,Greece,"$254,479",2008
872,Hanse,540e,52,Europe,Greece,"$249,023",2008
873,Hanse,540,52,Europe,Greece,"$242,949",2008
874,Hanse,540e,52,Europe,Italy,"$303,674",2008
875,Hanse,540e,52,Europe,Italy,"$267,244",2008
876,Hanse, 540e,52,Caribbean,Mexico,"$280,000",2008
877,Hunter,38,38,USA,Massachusetts,"$105,000",2008
878,Hunter,38,38,USA,New York,"$104,000",2008
879,Hunter,38,38,USA,Rhode Island,"$119,500",2008
880,Hunter,38,38,USA,Texas,"$109,900",2008
881,Hunter,38,38,USA,Virginia,"$109,500",2008
882,Hunter,41 DS,40,USA,California,"$120,000",2008
883,Hunter,41 DS,40,USA,Florida,"$135,000",2008
884,Hunter,41 DS,40,USA,New York,"$140,294",2008
885,Hunter,41 DS,40,USA,Virginia,"$125,000",2008
886,Hunter,45 Center Cockpit,45,USA,California,"$245,000",2008
887,Hunter,45 DS,45,USA,Michigan,"$210,000",2008
888,Hunter,45cc,45,USA,Ohio,"$210,000",2008
889,Hunter,49,50,USA,Michigan,"$219,900",2008
890,Hunter ,45 Center Cockpit,45,Caribbean,Puerto Rico,"$174,900",2008
891,Hylas,46,46,Europe,United Kingdom,"$425,675",2008
892,Island Packet,440,45,Europe,Netherlands,"$358,287",2008
893,Island Packet,440,45,Europe,United Kingdom,"$366,387",2008
894,Island Packet,465,49,Caribbean,Grenada,"$330,000",2008
895,J Boats,J 122,40,Europe,Malta,"$212,572",2008
896,J Boats,J 122,40,Europe,Spain,"$206,498",2008
897,J Boats,J 122,40,Europe,Spain,"$204,121",2008
898,Jeanneau,Sun Odyssey 39i,39,USA,California,"$149,000",2008
899,Jeanneau,Sun Odyssey 39i,39,USA,Florida,"$132,790",2008
900,Jeanneau,Sun Odyssey 39i,39,USA,Florida,"$129,990",2008
901,Jeanneau,Sun Odyssey 39i,39,Europe,France,"$96,593",2008
902,Jeanneau,Sun Odyssey 39i,39,Europe,Greece,"$78,955",2008
903,Jeanneau,39i,39,Caribbean,Grenada,"$109,000",2008
904,Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$119,040",2008
905,Jeanneau,Sun Odyssey 39i,39,USA,New York,"$89,000",2008
906,Jeanneau,Sun Odyssey 39i,39,Europe,Slovenia,"$87,458",2008
907,Jeanneau,Sun Odyssey 39i,39,Europe,Spain,"$97,200",2008
908,Jeanneau,Sun Odyssey 39i,39,USA,Washington,"$129,900",2008
909,Jeanneau,Sun Odyssey 42 DS,42,Caribbean,British Virgin Islands,"$149,000",2008
910,Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$99,630",2008
911,Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$93,519",2008
912,Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$178,606",2008
913,Jeanneau,Sun Odyssey 42i Performance,42,Europe,Italy,"$151,837",2008
914,Jeanneau,Sun Odyssey 42i Performance,42,Europe,Italy,"$145,744",2008
915,Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$138,511",2008
916,Jeanneau,Sun Odyssey 42,42,Europe,Italy,"$127,526",2008
917,Jeanneau,Sun Odyssey 42 DS,42,Europe,Spain,"$176,131",2008
918,Jeanneau,Sun Odyssey 45 DS,45,Europe,Greece,"$145,801",2008
919,Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$121,506",2008
920,Jeanneau,Sun Odyssey 45,45,Europe,Italy,"$121,470",2008
921,Jeanneau,Sun Odyssey 45,45,Europe,Malta,"$151,876",2008
922,Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$212,626",2008
923,Jeanneau,Sun Odyssey 45 DS,45,Europe,Spain,"$200,425",2008
924,Jeanneau,45 Sun Odyssey Performance,45,Europe,Spain,"$145,199",2008
925,Jeanneau,Sun Odyssey 45 DS,45,USA,Virginia,"$199,000",2008
926,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$134,710",2008
927,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$132,402",2008
928,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$122,684",2008
929,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$120,255",2008
930,Jeanneau,Sun Odyssey 49i Performance,49,Europe,Croatia,"$120,161",2008
931,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$113,574",2008
932,Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$249,013",2008
933,Jeanneau,Sun Odyssey 49 Owners Version,49,Europe,Greece,"$236,866",2008
934,Jeanneau,Sun Odyssey 49i,49,Europe,Greece,"$121,409",2008
935,Jeanneau,Sun Odyssey 49i Performance,49,Europe,Italy,"$176,131",2008
936,Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$173,709",2008
937,Jeanneau,Sun Odyssey 50 DS,49,USA,Michigan,"$244,900",2008
938,Jeanneau,Sun Odyssey 49i,49,Caribbean,Sint Maarten (Dutch part),"$99,999",2008
939,Jeanneau,49i,49,USA,Wisconsin,"$199,900",2008
940,Jeanneau,Sun Odyssey 54 DS,55,Europe,Croatia,"$169,815",2008
941,Jeanneau,Sun Odyssey 54 DS,55,Europe,Croatia,"$169,791",2008
942,Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$303,674",2008
943,Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$273,270",2008
944,Jeanneau,Sun Odyssey 54 DS,55,Europe,Greece,"$261,124",2008
945,Jeanneau,Sun Odyssey 54 DS,55,Europe,Spain,"$364,409",2008
946,Jeanneau,Sun Odyssey 54 DS,55,Europe,United Kingdom,"$278,454",2008
947,Malo,40,40,Europe,United Kingdom,"$332,413",2008
948,Maxi,1300,41,Europe,Germany,"$347,601",2008
949,Maxi,1300,41,Europe,Germany,"$290,312",2008
950,Morris,M42,42,USA,New York,"$495,000",2008
951,Oyster,54,54,Europe,Gibraltar,"$792,729",2008
952,Passport,470 Center Cockpit,47,USA,Michigan,"$524,500",2008
953,Poncin,harmony 52,52,Europe,Croatia,"$91,102",2008
954,Sabre,426,42,USA,California,"$299,000",2008
955,Sabre,426,42,USA,Connecticut,"$325,000",2008
956,Salona,45,44,Europe,Italy,"$170,057",2008
957,ShearWater,39,43,Caribbean,Trinidad and Tobago,"$220,000",2008
958,Sly,53,53,Europe,France,"$382,629",2008
959,Sly,53,53,Europe,Turkey,"$364,424",2008
960,Sly,53,53,Europe,Turkey,"$297,601",2008
961,Sweden Yachts,54,54,Europe,Netherlands,"$727,025",2008
962,Tartan,4300,43,USA,New York,"$399,000",2008
963,Wauquiez,Centurion 40s,40,Europe,France,"$212,383",2008
964,Wauquiez,Pilot Saloon 47,47,Europe,Netherlands,"$290,324",2008
965,X-Yachts,X-41 One Design,41,Europe,Italy,"$218,645",2008
966,X-Yachts,X-50 Modern,50,Europe,Sweden,"$419,070",2008
967,Zuanelli,40,40,Europe,Italy,"$279,380",2008
968,Zuanelli,40,40,Europe,Italy,"$230,761",2008
969,Alliage,AZZURO 53,55,Europe,France,"$601,299",2009
970,Archambault,40 RC,39,Europe,France,"$132,436",2009
971,Archambault,40 RC,39,Europe,Spain,"$151,876",2009
972,Archambault,40 RC,39,Europe,Spain,"$151,816",2009
973,Bavaria,38 Cruiser,38,Europe,Croatia,"$70,452",2009
974,Bavaria,38 Cruiser,38,Europe,Netherlands,"$96,568",2009
975,Bavaria,40 Cruiser,40,Europe,Croatia,"$95,948",2009
976,Bavaria,47 Cruiser,47,Europe,Greece,"$127,543",2009
977,Bavaria,47 Cruiser,47,Europe,Italy,"$120,239",2009
978,Bavaria,47 Cruiser,47,Europe,Italy,"$91,106",2009
979,Bavaria,47 Cruiser,47,Europe,United Kingdom,"$265,131",2009
980,Bavaria,50 Cruiser,49,Europe,Croatia,"$165,351",2009
981,Bavaria,50 Cruiser ,49,Europe,Croatia,"$95,354",2009
982,Bavaria,51 Cruiser,49,Europe,Italy,"$188,278",2009
983,Bavaria,51 Cruiser,49,Europe,Italy,"$157,911",2009
984,Bavaria,56 Cruiser,54,Europe,Turkey,"$236,866",2009
985,Beneteau,Oceanis 40,40,Caribbean,Aruba,"$155,000",2009
986,Beneteau,Oceanis 40,40,Europe,Croatia,"$99,605",2009
987,Beneteau,Oceanis 40,40,USA,Florida,"$165,000",2009
988,Beneteau,First 40,40,Europe,France,"$144,549",2009
989,Beneteau,First 40,40,Europe,Greece,"$120,285",2009
990,Beneteau,First 40,40,Europe,Greece,"$120,255",2009
991,Beneteau,First 40 CR,40,Europe,Italy,"$182,204",2009
992,Beneteau,Oceanis 40,40,Europe,Italy,"$109,323",2009
993,Beneteau,First 40,40,Europe,Spain,"$182,204",2009
994,Beneteau,40,40,USA,Washington,"$159,000",2009
995,Beneteau,Oceanis 43,43,Europe,Croatia,"$119,024",2009
996,Beneteau,Oceanis 43,43,Europe,Croatia,"$110,537",2009
997,Beneteau,Oceanis 43,43,Europe,Croatia,"$106,893",2009
998,Beneteau,Oceanis 43,43,Europe,Croatia,"$105,679",2009
999,Beneteau,Oceanis 43,43,USA,Florida,"$110,900",2009
1000,Beneteau,Oceanis 43 Family,43,Europe,Greece,"$133,617",2009
1001,Beneteau,Oceanis 43,43,Europe,Spain,"$115,380",2009
1002,Beneteau,Oceanis 43,43,Europe,Turkey,"$139,690",2009
1003,Beneteau,First 45,46,Europe,Croatia,"$115,396",2009
1004,Beneteau,First 45,46,Europe,Italy,"$180,990",2009
1005,Beneteau,First 45,46,Europe,Spain,"$200,433",2009
1006,Beneteau,Oceanis 46,47,USA,California,"$229,000",2009
1007,Beneteau,Oceanis 46,47,Europe,France,"$167,628",2009
1008,Beneteau,Oceanis 46,47,Europe,Greece,"$139,696",2009
1009,Beneteau,Oceanis 46,47,Europe,Italy,"$103,249",2009
1010,Beneteau,Oceanis 46,47,Europe,Spain,"$132,402",2009
1011,Beneteau,Oceanis 49,49,Caribbean,Mexico,"$239,000",2009
1012,Beneteau,First 50,49,Europe,Spain,"$285,465",2009
1013,Beneteau,Oceanis 50,49,Europe,Turkey,"$186,524",2009
1014,Beneteau,Oceanis 49,49,USA,Virginia,"$259,000",2009
1015,Beneteau,Cyclades 50.5,51,Europe,Croatia,"$144,549",2009
1016,Beneteau,Cyclades 50.5,51,Europe,Croatia,"$139,690",2009
1017,Beneteau,Cyclades 50.5,51,Europe,Germany,"$139,550",2009
1018,Beneteau,Cyclades 50.5,51,Europe,Greece,"$144,306",2009
1019,Beneteau,Cyclades 50.5,51,Caribbean,Martinique,"$155,538",2009
1020,Beneteau,Oceanis 54,54,Europe,Croatia,"$253,837",2009
1021,Beneteau,Oceanis 54,54,Europe,Croatia,"$240,520",2009
1022,Beneteau,Oceanis 54,54,Europe,Croatia,"$240,510",2009
1023,Beneteau,Oceanis 54,54,Europe,Croatia,"$227,117",2009
1024,Beneteau,Oceanis 54,54,Europe,Croatia,"$218,533",2009
1025,Beneteau,Oceanis 54,54,Europe,Croatia,"$212,572",2009
1026,Beneteau,Oceanis 54,54,Europe,Croatia,"$212,543",2009
1027,Beneteau,Oceanis 54 ,54,Europe,Croatia,"$206,255",2009
1028,Beneteau,Oceanis 54,54,Europe,France,"$279,380",2009
1029,Beneteau,Oceanis 54,54,Europe,Greece,"$224,688",2009
1030,Beneteau,Oceanis 54,54,Europe,Greece,"$206,470",2009
1031,Beneteau,Oceanis 54,54,Caribbean,Grenada,"$239,900",2009
1032,Beneteau,Oceanis 54,54,Caribbean,Guadeloupe,"$188,347",2009
1033,Beneteau,Oceanis 54,54,Caribbean,Guadeloupe,"$182,000",2009
1034,Beneteau,Oceanis 54,54,Europe,Turkey,"$242,906",2009
1035,Beneteau ,America 50,49,Caribbean,Mexico,"$249,000",2009
1036,Bestevaer,49ST,49,Europe,Netherlands,"$848,957",2009
1037,B-Yachts,38,38,Europe,Switzerland,"$207,466",2009
1038,C&C,115,38,USA,Wisconsin,"$165,000",2009
1039,Catalina,42 Mk II,42,Europe,Netherlands,"$182,204",2009
1040,Catalina,470,47,USA,California,"$299,900",2009
1041,Comar,Comet 41S,41,Europe,Italy,"$155,481",2009
1042,Comar,Comet 45s,46,Europe,Italy,"$180,990",2009
1043,Dufour,405 GL,40,Europe,France,"$132,436",2009
1044,Dufour,40 Performance,40,Europe,Greece,"$119,024",2009
1045,Dufour,425 GL,42,Europe,Italy,"$127,526",2009
1046,Dufour,425,42,Europe,Spain,"$151,837",2009
1047,Dufour,455 GL,45,USA,New York,"$189,000",2009
1048,Elan,Impression 434,44,Europe,Croatia,"$103,128",2009
1049,Elan,Impression 434,44,Europe,United Kingdom,"$179,930",2009
1050,Grand Soleil,37 B&C,38,Europe,France,"$139,690",2009
1051,Grand Soleil,40 B&C,41,Europe,Italy,"$151,876",2009
1052,Grand Soleil,46 Jezequel,47,Europe,Italy,"$194,351",2009
1053,Grand Soleil,48 Ocean Cruiser,49,Europe,Italy,"$182,204",2009
1054,Hallberg-Rassy,54,55,Europe,Croatia,"$971,625",2009
1055,Hallberg-Rassy,54,55,Europe,Spain,"$1,032,351",2009
1056,Hanse,400,40,Europe,Italy,"$95,948",2009
1057,Hanse,430,43,Europe,Italy,"$151,837",2009
1058,Hanse,540e,52,Europe,Italy,"$290,312",2009
1059,Hunter,38,38,USA,California,"$135,000",2009
1060,Hunter,38,38,USA,New York,"$115,900",2009
1061,Hunter,38,38,USA,Ohio,"$117,000",2009
1062,Hunter,41 DS,40,USA,California,"$120,000",2009
1063,Hunter,41 DS,40,USA,Florida,"$150,000",2009
1064,Hunter,49,50,USA,California,"$259,000",2009
1065,Hunter,50,50,USA,Florida,"$239,239",2009
1066,Hunter,49,50,Europe,Spain,"$278,128",2009
1067,Island Packet,485,52,Europe,Germany,"$564,834",2009
1068,Jeanneau,Sun Odyssey 39 DS,39,Europe,Croatia,"$127,576",2009
1069,Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$100,845",2009
1070,Jeanneau,Sun Odyssey 39i,39,Europe,Italy,"$100,820",2009
1071,Jeanneau,Sun Odyssey 39i,39,Europe,Portugal,"$119,070",2009
1072,Jeanneau,Sun Odyssey 39i,39,Europe,Portugal,"$114,181",2009
1073,Jeanneau,Sun Odyssey 39 DS,39,Europe,Turkey,"$127,543",2009
1074,Jeanneau,Sun Odyssey 42 DS,42,Caribbean,Antigua and Barbuda,"$145,000",2009
1075,Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$105,679",2009
1076,Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$101,913",2009
1077,Jeanneau,Sun Odyssey 42i,42,Europe,Croatia,"$99,630",2009
1078,Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$155,460",2009
1079,Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$133,651",2009
1080,Jeanneau,Sun Odyssey 42i,42,Europe,Italy,"$119,024",2009
1081,Jeanneau,Sun Odyssey 42 DS,42,Europe,Spain,"$188,278",2009
1082,Jeanneau,Sun Odyssey 42i,42,Caribbean,U.S. Virgin Islands,"$129,000",2009
1083,Jeanneau,Sun Odyssey 45 DS,45,Europe,France,"$203,462",2009
1084,Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$143,371",2009
1085,Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$120,881",2009
1086,Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$120,850",2009
1087,Jeanneau,Sun Odyssey 44i,45,Europe,Greece,"$115,396",2009
1088,Jeanneau,Sun Odyssey 45 DS,45,Europe,Italy,"$182,204",2009
1089,Jeanneau,Sun Odyssey 44i,45,Caribbean,Martinique,"$127,300",2009
1090,Jeanneau,Sun Odyssey 44i,45,USA,Rhode Island,"$186,995",2009
1091,Jeanneau,Sun Odyssey 44i,45,USA,Wisconsin,"$179,900",2009
1092,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$163,984",2009
1093,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$157,911",2009
1094,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$153,052",2009
1095,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$145,769",2009
1096,Jeanneau,Sun Odyssey 50 DS,49,Europe,Croatia,"$143,922",2009
1097,Jeanneau,Sun Odyssey 49i,49,Europe,Croatia,"$127,543",2009
1098,Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$266,626",2009
1099,Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$193,137",2009
1100,Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$157,917",2009
1101,Jeanneau,Sun Odyssey 50 DS,49,Europe,Greece,"$151,843",2009
1102,Jeanneau,Sun Odyssey 50 DS,49,Europe,Italy,"$266,019",2009
1103,Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$206,507",2009
1104,Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$144,555",2009
1105,Jeanneau,Sun Odyssey 49i,49,Europe,Italy,"$109,327",2009
1106,Jeanneau,Sun Odyssey 50 DS,49,USA,New York,"$274,500",2009
1107,Jeanneau,Sun Odyssey 49i,49,Europe,Turkey,"$180,990",2009
1108,Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Guadeloupe,"$219,940",2009
1109,Jeanneau,Sun Odyssey 54 DS,55,Europe,Italy,"$224,719",2009
1110,Jeanneau,Sun Odyssey 54 DS,55,Caribbean,Martinique,"$220,548",2009
1111,Jeanneau,Sun Odyssey 54 DS,55,Europe,Turkey,"$321,895",2009
1112,Jeanneau ,Sun Odyssey 50 DS,49,Caribbean,Grenada,"$220,000",2009
1113,Jeanneau ,Sun Odyssey 50 DS,49,Caribbean,Martinique,"$206,574",2009
1114,Jeanneau ,Sun Odyssey 49i,49,Caribbean,Saint Vincent and the Grenadines,"$109,363",2009
1115,Malo,40 classic,40,Europe,Sweden,"$344,449",2009
1116,Moody,45 DS,45,Europe,Greece,"$394,776",2009
1117,Moody,45 Classic,46,Europe,Germany,"$358,335",2009
1118,Nauticat,441 Ketch,44,Europe,Bulgaria,"$484,664",2009
1119,Nauticat,441,44,Europe,Turkey,"$564,977",2009
1120,Nordship,380DS,38,Europe,Netherlands,"$363,209",2009
1121,Oyster,54,54,Europe,United Kingdom,"$692,805",2009
1122,Passport,470 Center Cockpit,47,USA,Maryland,"$495,000",2009
1123,RM Yachts,RM 1200,39,Europe,Italy,"$133,598",2009
1124,Solaris,48,48,Europe,Croatia,"$302,418",2009
1125,Solaris,48 ONE,48,Europe,Italy,"$388,650",2009
1126,Southerly,42 RST,42,Europe,United Kingdom,"$300,510",2009
1127,Tartan,4400,45,USA,Connecticut,"$349,000",2009
1128,Triplast,Y 40,40,Europe,Croatia,"$105,679",2009
1129,X-Yachts,Xc 42,42,Europe,Denmark,"$423,539",2009
1130,Bavaria,45 Cruiser,44,Europe,Greece,"$142,119",2010
1131,Bavaria,45 Cruiser,44,Europe,Greece,"$136,046",2010
1132,Bavaria,51 Cruiser,49,Europe,Croatia,"$170,057",2010
1133,Bavaria,51 Cruiser,49,Europe,Greece,"$166,413",2010
1134,Bavaria,51 Cruiser,49,Europe,Italy,"$145,764",2010
1135,Bavaria,51 Cruiser,49,Europe,Spain,"$120,255",2010
1136,Bavaria,51 Cruiser,49,Europe,Spain,"$106,893",2010
1137,Bavaria,56 Cruiser,54,Europe,Croatia,"$176,131",2010
1138,Bavaria,56 Cruiser,54,Europe,Greece,"$242,939",2010
1139,Bavaria,56 Cruiser,54,Europe,Spain,"$267,233",2010
1140,Bavaria,56 Cruiser,54,Europe,Turkey,"$255,052",2010
1141,Beneteau,Oceanis 40,40,Europe,Greece,"$109,350",2010
1142,Beneteau,Oceanis 40,40,Europe,Greece,"$102,034",2010
1143,Beneteau,Oceanis 40,40,Europe,Greece,"$100,212",2010
1144,Beneteau,Oceanis 40,40,Europe,Greece,"$94,746",2010
1145,Beneteau,Oceanis 40,40,USA,New York,"$170,000",2010
1146,Beneteau,Oceanis 43,43,Caribbean,British Virgin Islands,"$99,000",2010
1147,Beneteau,43,43,USA,California,"$185,000",2010
1148,Beneteau,Oceanis 43,43,USA,Connecticut,"$189,000",2010
1149,Beneteau,Oceanis 43,43,Europe,Croatia,"$115,396",2010
1150,Beneteau,Oceanis 43,43,Europe,Croatia,"$103,249",2010
1151,Beneteau,Oceanis 43,43,Europe,Greece,"$111,752",2010
1152,Beneteau,Oceanis 43,43,Caribbean,Grenada,"$129,000",2010
1153,Beneteau,Oceanis 43,43,Caribbean,Guatemala,"$151,892",2010
1154,Beneteau,Oceanis 43,43,Caribbean,Guatemala,"$133,000",2010
1155,Beneteau,Oceanis 43,43,Europe,Italy,"$133,617",2010
1156,Beneteau,Oceanis 43,43,Europe,Italy,"$115,396",2010
1157,Beneteau,Oceanis 46 Family,47,Europe,Greece,"$137,266",2010
1158,Beneteau,Oceanis 46,47,Europe,Greece,"$136,046",2010
1159,Beneteau,Oceanis 46 Family,47,Europe,Greece,"$133,622",2010
1160,Beneteau,Oceanis 46,47,Europe,Italy,"$170,057",2010
1161,Beneteau,Oceanis 50,49,USA,California,"$250,000",2010
1162,Beneteau,Oceanis 50,49,Europe,Greece,"$199,183",2010
1163,Beneteau,Oceanis 50,49,Europe,Greece,"$188,285",2010
1164,Beneteau,Oceanis 50,49,Europe,Greece,"$163,984",2010
1165,Beneteau,Oceanis 50,49,Europe,Greece,"$151,837",2010
1166,Beneteau,Oceanis 50,49,Europe,Italy,"$230,802",2010
1167,Beneteau,Oceanis 50,49,Europe,Spain,"$218,047",2010
1168,Beneteau,Oceanis 50,49,Europe,Spain,"$218,038",2010
1169,Beneteau,America 50,50,Caribbean,Guadeloupe,"$54,681",2010
1170,Beneteau,Cyclades 50.5,51,Europe,Greece,"$139,690",2010
1171,Beneteau,Oceanis 54,54,Europe,Croatia,"$340,115",2010
1172,Beneteau ,Oceanis 50,49,Caribbean,Martinique,"$187,131",2010
1173,Catalina,445,44,USA,California,"$259,000",2010
1174,Catalina,445,44,USA,Maryland,"$275,000",2010
1175,Comar,Comet 45s,46,Europe,Italy,"$188,278",2010
1176,Dehler,39 SQ,39,Europe,Italy,"$170,101",2010
1177,Discovery,55,55,Europe,United Kingdom,"$766,082",2010
1178,Dufour,40e Performance,40,Europe,Portugal,"$190,707",2010
1179,Dufour,40e,40,Europe,Portugal,"$157,951",2010
1180,Dufour,405 GL,40,Europe,United Kingdom,"$146,488",2010
1181,Dufour,425 GL,42,Europe,Italy,"$176,107",2010
1182,Dufour,45e Performance,45,Europe,France,"$178,560",2010
1183,Dufour,455 GL,45,Europe,Malta,"$176,131",2010
1184,Dufour,525 GL,50,Europe,France,"$285,454",2010
1185,Dufour ,45e Performance,45,Caribbean,Antigua and Barbuda,"$149,950",2010
1186,Elan,Impression 384,38,Europe,Croatia,"$109,201",2010
1187,Elan,Impression 434,44,Europe,Croatia,"$116,640",2010
1188,Elan,450,44,Europe,France,"$240,510",2010
1189,Elan,Impression 434,44,Europe,Turkey,"$156,736",2010
1190,Grand Soleil,46,47,Europe,France,"$309,748",2010
1191,Grand Soleil,50,49,Europe,Italy,"$546,613",2010
1192,Hanse,400,40,Europe,France,"$145,801",2010
1193,Hanse,400,40,Europe,France,"$145,764",2010
1194,Hanse,400,40,Europe,Italy,"$115,396",2010
1195,Hanse,400,40,Europe,Netherlands,"$151,716",2010
1196,Hanse,430e,43,USA,Virginia,"$135,000",2010
1197,Hanse,470e,47,Europe,Croatia,"$193,137",2010
1198,Hanse,470,47,Europe,Greece,"$212,626",2010
1199,Hanse,470,47,Europe,Italy,"$255,086",2010
1200,Hanse,470,47,Europe,Italy,"$241,725",2010
1201,Hunter,39,39,USA,Texas,"$144,900",2010
1202,Hunter,OV,49,Caribbean,Sint Maarten (Dutch part),"$219,000",2010
1203,Hunter,AC 50,50,USA,Florida,"$280,000",2010
1204,Hunter,50 Center Cockpit,50,USA,Florida,"$250,000",2010
1205,Hylas,46,46,USA,Connecticut,"$439,000",2010
1206,Island Packet,SP Cruiser,41,USA,Rhode Island,"$299,500",2010
1207,Island Packet,465,48,USA,Maryland,"$450,000",2010
